Syntax version=4
Mon Sep 07 12:11:50 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		LOG_I_L_cmd_A	LOG_I_L_meas_A	LOG_I_R_cmd_A	LOG_I_R_meas_A	LOG_action_L	LOG_action_R	LOG_obs[0]	LOG_obs[1]	LOG_obs[2]	LOG_obs[3]	LOG_obs[4]	LOG_obs[5]	LOG_obs[6]	LOG_obs[7]	LOG_theta_deg
D:	57.77	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	58.95	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	60.04	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	61.16	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	62.32	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	63.25	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	64.42	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	65.60	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	66.77	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	68.05	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	69.07	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	70.02	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	71.17	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	72.53	0.019053	0.019053	-0.034624	-0.034624	0.019053	0.034624	0.173446	0.018509	0.020249	-0.009277	0.118530	0.010870	0.013850	0.020175	0.506215
D:	74.00	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	75.54	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	76.98	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	78.21	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	79.52	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	80.68	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	82.10	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	83.64	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	84.85	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	86.31	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	87.56	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	88.87	0.010275	0.010275	-0.011289	-0.011289	0.010275	0.011289	0.173548	0.015865	0.020249	-0.016602	0.118759	0.008532	0.009527	0.017312	0.506215
D:	90.33	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	91.69	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	93.05	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	94.47	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	95.52	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	96.55	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	97.70	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	98.83	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	100.47	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	101.85	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	103.44	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	104.91	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	106.01	0.008399	0.008399	0.002255	0.002255	0.008399	-0.002255	0.173679	0.015865	0.018408	-0.021973	0.118851	0.006166	0.005138	0.005644	0.460197
D:	107.08	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	108.42	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	109.54	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	111.19	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	112.42	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	113.67	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	114.82	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	115.99	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	117.42	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	118.72	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	120.21	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	121.86	-0.007062	-0.007062	0.048537	0.048537	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	123.43	-0.007062	-0.007062	0.048537	0.063936	-0.007062	-0.048537	0.173747	0.013221	0.014726	-0.031738	0.118914	0.000936	0.004200	-0.001128	0.368161
D:	124.75	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	125.85	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	127.13	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	128.78	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	129.96	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	131.33	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	132.53	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	133.77	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	135.04	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	136.32	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	137.40	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	138.62	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	139.80	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	140.95	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	141.96	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	142.96	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	143.98	-0.021965	-0.021965	0.063936	0.063936	-0.021965	-0.063936	0.173805	0.010577	0.007363	-0.036621	0.118942	0.000516	-0.003531	-0.024269	0.184082
D:	144.98	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	146.03	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	147.18	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	148.21	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	149.35	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	150.33	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	151.44	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	152.57	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	153.56	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	154.67	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	155.92	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	157.03	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	158.17	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	159.25	-0.040414	-0.040414	0.075233	0.075233	-0.040414	-0.075233	0.173781	0.010577	-0.003682	-0.036133	0.118931	0.002475	-0.010983	-0.031968	-0.092041
D:	160.33	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	161.30	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	162.29	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	163.29	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	164.29	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	165.30	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	166.29	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	167.37	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	168.40	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	169.36	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	170.35	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	171.47	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	172.60	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	173.60	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	174.61	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	175.61	-0.032091	-0.032091	0.063703	0.063703	-0.032091	-0.063703	0.173679	0.010577	-0.003682	-0.035645	0.118931	0.002962	-0.020207	-0.037617	-0.092041
D:	176.59	-0.050486	-0.050486	0.087789	0.087789	-0.050486	-0.087789	0.173679	0.010577	-0.003682	-0.035645	0.119017	0.002480	-0.016046	-0.031851	-0.092041
D:	177.65	-0.050486	-0.050486	0.087789	0.087789	-0.050486	-0.087789	0.173616	0.007933	-0.009197	-0.035156	0.119017	0.002480	-0.016046	-0.031851	-0.229918
D:	178.67	-0.050486	-0.050486	0.087789	0.087789	-0.050486	-0.087789	0.173616	0.007933	-0.009197	-0.035156	0.119017	0.002480	-0.016046	-0.031851	-0.229918
D:	179.67	-0.050486	-0.050486	0.087789	0.087789	-0.050486	-0.087789	0.173616	0.007933	-0.009197	-0.035156	0.119017	0.002480	-0.016046	-0.031851	-0.229918
D:	180.67	-0.050486	-0.050486	0.087789	0.087789	-0.050486	-0.087789	0.173616	0.007933	-0.009197	-0.035156	0.119017	0.002480	-0.016046	-0.031851	-0.229918
D:	181.67	-0.050486	-0.050486	0.087789	0.087789	-0.050486	-0.087789	0.173616	0.007933	-0.009197	-0.035156	0.119017	0.002480	-0.016046	-0.031851	-0.229918
D:	182.67	-0.050486	-0.050486	0.087789	0.087789	-0.050486	-0.087789	0.173616	0.007933	-0.009197	-0.035156	0.119017	0.002480	-0.016046	-0.031851	-0.229918
