Syntax version=4
Thu Jul 02 16:33:06 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		LOG_I_L_cmd_A	LOG_I_L_meas_A	LOG_I_R_cmd_A	LOG_I_R_meas_A	LOG_action_L	LOG_action_R	LOG_obs[0]	LOG_obs[1]	LOG_obs[2]	LOG_obs[3]	LOG_obs[4]	LOG_obs[5]	LOG_obs[6]	LOG_obs[7]	LOG_theta_deg
D:	time(ms)	(0x20000d40,6)	(0x20000d48,6)	(0x20000d44,6)	(0x20000d4c,6)	(0x20000d38,6)	(0x20000d3c,6)	(0x20000d18,6)	(0x20000d1c,6)	(0x20000d20,6)	(0x20000d24,6)	(0x20000d28,6)	(0x20000d2c,6)	(0x20000d30,6)	(0x20000d34,6)	(0x20000d14,6)
D:	3191.94	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3192.81	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3193.68	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3194.56	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3195.47	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3196.35	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3197.35	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3198.24	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3199.17	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3200.05	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3200.97	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3201.85	-0.325879	-0.325879	0.500000	0.500000	-0.325879	-0.547530	0.012593	0.000000	-0.393401	0.003418	0.028696	-0.000977	-0.163299	-0.273674	-9.835012
D:	3202.75	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3203.66	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3204.58	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3205.55	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3206.44	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3207.34	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3208.23	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3209.17	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3210.05	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3210.92	-0.326479	-0.326479	0.500000	0.500000	-0.326479	-0.544082	0.012593	-0.002644	-0.393036	0.005371	0.028696	-0.000000	-0.162940	-0.273765	-9.819449
D:	3211.83	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3212.73	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3213.73	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3214.72	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3215.71	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3216.63	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3217.54	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3218.43	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3219.35	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3220.38	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3221.25	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3222.18	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3223.08	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3223.97	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3224.98	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3225.98	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3226.89	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3227.79	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3228.69	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3229.58	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3230.49	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3231.39	-0.326800	-0.326800	0.500000	0.500000	-0.326800	-0.544921	0.012588	-0.002644	-0.392778	0.005371	0.028698	-0.000000	-0.163239	-0.272041	-9.803414
D:	3232.47	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.803414
D:	3233.38	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3234.27	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3235.17	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3236.07	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3236.97	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3237.86	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3238.75	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3239.65	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3240.56	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3241.45	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3242.36	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3243.26	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3244.21	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3245.10	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3246.00	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3246.89	-0.329691	-0.329691	0.500000	0.500000	-0.329691	-0.543998	0.012588	-0.002644	-0.391772	0.004395	0.028685	0.000977	-0.163400	-0.272460	-9.781402
D:	3247.81	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3248.70	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3249.61	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3250.52	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3251.41	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3252.36	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3253.25	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3254.18	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3255.07	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3255.97	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3256.98	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3257.98	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3258.91	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3259.81	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3260.72	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3261.61	-0.327015	-0.327015	0.500000	0.500000	-0.327015	-0.545930	0.012593	-0.002644	-0.391256	0.003906	0.028690	-0.000000	-0.164846	-0.271999	-9.772288
D:	3262.50	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.772288
D:	3263.42	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3264.38	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3265.30	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3266.25	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3267.25	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3268.21	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3269.18	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3270.07	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3270.97	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3271.86	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3272.76	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3273.66	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3274.56	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3275.45	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3276.35	-0.323647	-0.323647	0.500000	0.500000	-0.323647	-0.544795	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3277.25	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012588	-0.002644	-0.390633	0.004883	0.028692	-0.000488	-0.163508	-0.272965	-9.756723
D:	3278.18	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3279.07	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3279.98	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3280.99	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3281.89	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3282.79	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3283.68	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3284.58	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3285.55	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3286.47	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3287.38	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3288.28	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3289.18	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3290.07	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3290.99	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3291.92	-0.320619	-0.320619	0.500000	0.500000	-0.320619	-0.544328	0.012554	-0.002644	-0.389646	0.005859	0.028694	-0.000977	-0.161823	-0.272397	-9.741158
D:	3292.81	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3293.72	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3294.79	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3295.74	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3296.63	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3297.53	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3298.43	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3299.40	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3300.38	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3301.27	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3302.18	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3303.07	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3303.97	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3304.97	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3305.86	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3306.76	-0.323562	-0.323562	0.500000	0.500000	-0.323562	-0.544556	0.012588	-0.002644	-0.389263	0.004883	0.028679	-0.000488	-0.160309	-0.272164	-9.718678
D:	3307.66	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3308.56	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3309.45	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3310.35	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3311.31	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3312.27	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3313.21	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3314.10	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3315.18	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3316.07	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3317.01	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3317.99	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3318.88	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3319.79	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3320.69	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3321.58	-0.323561	-0.323561	0.500000	0.500000	-0.323561	-0.544429	0.012579	0.000000	-0.388125	0.003906	0.028686	-0.000000	-0.161781	-0.272278	-9.703114
D:	3322.48	-0.329175	-0.329175	0.500000	0.500000	-0.329175	-0.545082	0.012579	0.000000	-0.388125	0.001953	0.028686	0.000977	-0.161780	-0.272215	-9.703114
D:	3323.40	-0.329175	-0.329175	0.500000	0.500000	-0.329175	-0.545082	0.012583	0.000000	-0.388125	0.001953	0.028686	0.000977	-0.161780	-0.272215	-9.696664
D:	3324.35	-0.329175	-0.329175	0.500000	0.500000	-0.329175	-0.545082	0.012583	0.000000	-0.388125	0.001953	0.028686	0.000977	-0.161780	-0.272215	-9.696664
D:	3325.35	-0.329175	-0.329175	0.500000	0.500000	-0.329175	-0.545082	0.012583	0.000000	-0.388125	0.001953	0.028686	0.000977	-0.161780	-0.272215	-9.696664
