Syntax version=4
Mon Sep 07 12:13:04 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		LOG_I_L_cmd_A	LOG_I_L_meas_A	LOG_I_R_cmd_A	LOG_I_R_meas_A	LOG_action_L	LOG_action_R	LOG_obs[0]	LOG_obs[1]	LOG_obs[2]	LOG_obs[3]	LOG_obs[4]	LOG_obs[5]	LOG_obs[6]	LOG_obs[7]	LOG_theta_deg
D:	143.83	0.131819	0.131819	0.094956	0.094956	0.131819	-0.094956	0.269562	-0.002644	0.009211	0.023926	0.104868	0.000227	0.067111	-0.046828	0.230287
D:	145.10	0.131819	0.131819	0.094956	0.094956	0.131819	-0.094956	0.269562	-0.002644	0.009211	0.023926	0.104868	0.000227	0.067111	-0.046828	0.230287
D:	146.39	0.131819	0.131819	0.094956	0.094956	0.131819	-0.094956	0.269562	-0.002644	0.009211	0.023926	0.104868	0.000227	0.067111	-0.046828	0.230287
D:	148.06	0.131819	0.131819	0.094956	0.094956	0.131819	-0.094956	0.269562	-0.002644	0.009211	0.023926	0.104868	0.000227	0.067111	-0.046828	0.230287
D:	149.32	0.131819	0.131819	0.094956	0.094956	0.131819	-0.094956	0.269562	-0.002644	0.009211	0.023926	0.104868	0.000227	0.067111	-0.046828	0.230287
D:	150.68	0.131819	0.131819	0.094956	0.094956	0.131819	-0.094956	0.269562	-0.002644	0.009211	0.023926	0.104868	0.000227	0.067111	-0.046828	0.230287
D:	151.77	0.131819	0.131819	0.094956	0.094956	0.131819	-0.094956	0.269562	-0.002644	0.009211	0.023926	0.104868	0.000227	0.067111	-0.046828	0.230287
D:	153.05	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	154.33	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	155.65	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	157.33	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	158.53	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	159.75	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	161.10	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	162.20	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	163.25	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	164.41	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	165.68	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	166.75	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	167.83	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	169.24	0.141166	0.141166	0.081355	0.081355	0.141166	-0.081355	0.269567	-0.002644	0.012896	0.024902	0.104869	0.000709	0.065910	-0.047478	0.322400
D:	170.52	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	171.88	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	173.19	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	174.91	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	176.01	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	177.20	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	178.39	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	179.41	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	180.48	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	181.57	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	182.76	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	184.11	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	185.41	0.151257	0.151257	0.066808	0.066808	0.151257	-0.066808	0.269572	-0.002644	0.018423	0.027832	0.104906	0.001187	0.070583	-0.040677	0.460567
D:	186.40	0.147258	0.147258	0.074485	0.074485	0.147258	-0.074485	0.269601	-0.002644	0.018423	0.028320	0.104907	0.000715	0.075628	-0.033404	0.460567
D:	187.42	0.147258	0.147258	0.074485	0.074485	0.147258	-0.074485	0.269601	-0.002644	0.018423	0.028320	0.104907	0.000715	0.075628	-0.033404	0.460567
D:	188.40	0.147258	0.147258	0.074485	0.074485	0.147258	-0.074485	0.269601	-0.002644	0.018423	0.028320	0.104907	0.000715	0.075628	-0.033404	0.460567
