Syntax version=4
Wed Apr 30 08:45:41 2025
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		CyberGearMotorList[0].angle	LegGeometryList[0].l	LegGeometryList[0].x_c	LegGeometryList[0].y_c	springConstant	cur1	cur2	dampingConstant	LegGeometryList[0].l_dot	roll_kalman_offset	roll_kalman_velocity	estimated_x	estimated_x_dot	total_force_out	current_motor1_out	current_motor2_out
D:	time(ms)	(0x2000003c,6)	(0x200001f4,6)	(0x20000204,6)	(0x20000208,6)	(0x20000870,6)	(0x20000880,6)	(0x20000884,6)	(0x20000874,6)	(0x200001f8,6)	(0x200008a0,6)	(0x20000570,7)	(0x200008ac,6)	(0x200008b0,6)	(0x200008c0,6)	(0x200008b8,6)	(0x200008bc,6)
D:	8797.93	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282265	11.013311	0.093214	0.037018	-9.358886	-0.315082	-0.315082
D:	8801.61	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282265	11.013311	0.093214	0.037018	-9.358886	-0.315082	-0.315082
D:	8805.05	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339440	10.922655	0.093214	0.037018	-9.454343	-0.318296	-0.318296
D:	8809.04	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339440	10.922655	0.093214	0.037018	-9.454343	-0.318296	-0.318296
D:	8814.04	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339440	10.922655	0.093234	0.031730	-9.454343	-0.318296	-0.318296
D:	8819.89	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339440	10.922655	0.093234	0.031730	-9.454343	-0.318296	-0.318296
D:	8823.92	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443118	10.616060	0.093234	0.031730	-9.555729	-0.321710	-0.321710
D:	8827.62	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443118	10.616060	0.093234	0.031730	-9.555729	-0.321710	-0.321710
D:	8831.00	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443118	10.616060	0.093292	0.026442	-9.555729	-0.321710	-0.321710
D:	8834.65	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443118	10.616060	0.093292	0.026442	-9.555729	-0.321710	-0.321710
D:	8838.57	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443118	10.616060	0.093292	0.026442	-9.555729	-0.321710	-0.321710
D:	8842.02	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443118	10.616060	0.093292	0.026442	-9.555729	-0.321710	-0.321710
D:	8846.50	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.613436	9.786855	0.093292	0.026442	-9.550350	-0.321528	-0.321528
D:	8850.55	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.613436	9.786855	0.093292	0.026442	-9.550350	-0.321528	-0.321528
D:	8854.39	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.613436	9.786855	0.093553	0.021153	-9.550350	-0.321528	-0.321528
D:	8858.04	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.613436	9.786855	0.093553	0.021153	-9.550350	-0.321528	-0.321528
D:	8861.41	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.613436	9.786855	0.093553	0.021153	-9.550350	-0.321528	-0.321528
D:	8864.83	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.813900	7.609319	0.093553	0.021153	-8.912289	-0.300047	-0.300047
D:	8868.60	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.813900	7.609319	0.093553	0.021153	-8.912289	-0.300047	-0.300047
D:	8872.24	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.813900	7.609319	0.094018	0.021153	-8.912289	-0.300047	-0.300047
D:	8875.73	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.813900	7.609319	0.094018	0.021153	-8.912289	-0.300047	-0.300047
D:	8878.85	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.813900	7.609319	0.094018	0.021153	-8.912289	-0.300047	-0.300047
D:	8882.01	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.813900	7.609319	0.094018	0.021153	-8.912289	-0.300047	-0.300047
D:	8885.28	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.050858	5.328903	0.094018	0.021153	-8.318487	-0.280056	-0.280056
D:	8888.54	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.050858	5.328903	0.094018	0.021153	-8.318487	-0.280056	-0.280056
D:	8891.94	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.050858	5.328903	0.094822	0.021153	-8.318487	-0.280056	-0.280056
D:	8896.07	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.050858	5.328903	0.094822	0.021153	-8.318487	-0.280056	-0.280056
D:	8900.18	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.050858	5.328903	0.094822	0.021153	-8.318487	-0.280056	-0.280056
D:	8903.48	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.050858	0.725171	0.094822	0.021153	-8.318487	-0.280056	-0.280056
D:	8906.78	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.291696	0.725171	0.094822	0.021153	-6.512019	-0.219238	-0.219238
D:	8910.13	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.291696	0.725171	0.094822	0.021153	-6.512019	-0.219238	-0.219238
D:	8913.45	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.291696	0.725171	0.095703	0.021153	-6.512019	-0.219238	-0.219238
D:	8916.80	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.291696	0.725171	0.095703	0.021153	-6.512019	-0.219238	-0.219238
D:	8920.47	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.291696	0.725171	0.095703	0.021153	-6.512019	-0.219238	-0.219238
D:	8924.21	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.491082	-1.628648	0.095703	0.021153	-5.796279	-0.195141	-0.195141
D:	8928.93	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.491082	-1.628648	0.095703	0.021153	-5.796279	-0.195141	-0.195141
D:	8934.22	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.491082	-1.628648	0.096507	0.026442	-5.796279	-0.195141	-0.195141
D:	8938.29	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.491082	-1.628648	0.096507	0.026442	-5.796279	-0.195141	-0.195141
D:	8942.85	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.491082	-3.984677	0.096507	0.026442	-5.796279	-0.195141	-0.195141
D:	8947.29	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.661980	-3.984677	0.096507	0.026442	-5.004646	-0.168490	-0.168490
D:	8951.31	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.661980	-3.984677	0.097223	0.026442	-5.004646	-0.168490	-0.168490
D:	8955.05	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.661980	-3.984677	0.097223	0.026442	-5.004646	-0.168490	-0.168490
D:	8959.18	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.661980	-3.984677	0.097223	0.026442	-5.004646	-0.168490	-0.168490
D:	8962.82	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.661980	-5.923761	0.097223	0.026442	-5.004646	-0.168490	-0.168490
D:	8967.86	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.862733	-5.923761	0.097223	0.026442	-4.507489	-0.151752	-0.151752
D:	8971.52	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.862733	-5.923761	0.097882	0.031730	-4.507489	-0.151752	-0.151752
D:	8975.32	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.862733	-5.923761	0.097882	0.031730	-4.507489	-0.151752	-0.151752
D:	8978.83	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.862733	-5.923761	0.097882	0.031730	-4.507489	-0.151752	-0.151752
D:	8982.19	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.862733	-5.923761	0.097882	0.031730	-4.507489	-0.151752	-0.151752
D:	8985.36	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.929295	-6.845962	0.097882	0.031730	-4.207102	-0.141639	-0.141639
D:	8988.95	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.929295	-6.845962	0.097882	0.031730	-4.207102	-0.141639	-0.141639
D:	8992.87	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.929295	-6.845962	0.098501	0.031730	-4.207102	-0.141639	-0.141639
D:	8997.13	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.929295	-6.845962	0.098501	0.031730	-4.207102	-0.141639	-0.141639
D:	9001.53	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.929295	-6.845962	0.098501	0.031730	-4.207102	-0.141639	-0.141639
D:	9006.15	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.030460	-8.189061	0.098501	0.031730	-3.770172	-0.126929	-0.126929
D:	9009.81	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.030460	-8.189061	0.098501	0.031730	-3.770172	-0.126929	-0.126929
D:	9013.27	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.030460	-8.189061	0.098898	0.031730	-3.770172	-0.126929	-0.126929
D:	9016.78	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.030460	-8.189061	0.098898	0.031730	-3.770172	-0.126929	-0.126929
D:	9020.33	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.030460	-8.189061	0.098898	0.031730	-3.770172	-0.126929	-0.126929
D:	9024.65	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.051392	-8.305105	0.098898	0.031730	-3.773705	-0.127048	-0.127048
D:	9028.61	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.051392	-8.305105	0.098898	0.031730	-3.773705	-0.127048	-0.127048
D:	9033.06	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.051392	-8.305105	0.099218	0.031730	-3.773705	-0.127048	-0.127048
D:	9037.36	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.051392	-8.305105	0.099218	0.031730	-3.773705	-0.127048	-0.127048
D:	9041.51	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.051392	-8.305105	0.099218	0.031730	-3.773705	-0.127048	-0.127048
D:	9045.07	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.028117	-7.187860	0.099218	0.031730	-4.316926	-0.145337	-0.145337
D:	9048.44	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.028117	-7.187860	0.099218	0.031730	-4.316926	-0.145337	-0.145337
D:	9052.10	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.028117	-7.187860	0.099334	0.031730	-4.316926	-0.145337	-0.145337
D:	9055.37	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.028117	-7.187860	0.099334	0.031730	-4.316926	-0.145337	-0.145337
D:	9058.95	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.028117	-7.187860	0.099334	0.031730	-4.316926	-0.145337	-0.145337
D:	9062.23	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.028117	-7.187860	0.099334	0.031730	-4.316926	-0.145337	-0.145337
D:	9065.42	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.008699	-6.550643	0.099334	0.031730	-4.609157	-0.155175	-0.155175
D:	9068.92	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.008699	-6.550643	0.099334	0.031730	-4.609157	-0.155175	-0.155175
D:	9072.21	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.008699	-6.550643	0.099334	0.026442	-4.609157	-0.155175	-0.155175
D:	9076.21	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.008699	-6.550643	0.099334	0.026442	-4.609157	-0.155175	-0.155175
D:	9080.11	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.008699	-6.550643	0.099334	0.026442	-4.609157	-0.155175	-0.155175
D:	9084.22	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.008699	-5.538665	0.099334	0.026442	-4.609157	-0.155175	-0.155175
D:	9088.18	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.969600	-5.538665	0.099334	0.026442	-5.046724	-0.169906	-0.169906
D:	9091.88	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.969600	-5.538665	0.099334	0.021153	-5.046724	-0.169906	-0.169906
D:	9095.45	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.969600	-5.538665	0.099334	0.021153	-5.046724	-0.169906	-0.169906
D:	9099.57	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.969600	-5.538665	0.099334	0.021153	-5.046724	-0.169906	-0.169906
D:	9103.20	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.969600	-4.705258	0.099334	0.021153	-5.046724	-0.169906	-0.169906
D:	9107.40	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.887301	-4.705258	0.099334	0.021153	-5.279761	-0.177752	-0.177752
D:	9111.23	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.887301	-4.705258	0.099334	0.021153	-5.279761	-0.177752	-0.177752
D:	9116.07	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.887301	-4.705258	0.099334	0.021153	-5.279761	-0.177752	-0.177752
D:	9121.06	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.887301	-4.705258	0.099334	0.021153	-5.279761	-0.177752	-0.177752
D:	9126.00	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.811710	-3.783901	0.099334	0.021153	-5.576509	-0.187742	-0.187742
D:	9129.60	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.811710	-3.783901	0.099334	0.021153	-5.576509	-0.187742	-0.187742
D:	9133.97	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.811710	-3.783901	0.099334	0.015865	-5.576509	-0.187742	-0.187742
D:	9137.72	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.811710	-3.783901	0.099334	0.015865	-5.576509	-0.187742	-0.187742
D:	9141.22	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.811710	-3.783901	0.099334	0.015865	-5.576509	-0.187742	-0.187742
D:	9145.06	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.731086	-3.377153	0.099334	0.015865	-5.587428	-0.188110	-0.188110
D:	9148.76	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.731086	-3.377153	0.099334	0.015865	-5.587428	-0.188110	-0.188110
D:	9152.36	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.731086	-3.377153	0.099431	0.015865	-5.587428	-0.188110	-0.188110
D:	9156.32	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.731086	-3.377153	0.099431	0.015865	-5.587428	-0.188110	-0.188110
D:	9160.28	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.731086	-3.377153	0.099431	0.015865	-5.587428	-0.188110	-0.188110
D:	9163.90	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.697994	-3.591235	0.099431	0.015865	-5.392649	-0.181553	-0.181553
D:	9168.53	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.697994	-3.591235	0.099431	0.015865	-5.392649	-0.181553	-0.181553
D:	9171.94	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.697994	-3.591235	0.099586	0.010577	-5.392649	-0.181553	-0.181553
D:	9174.95	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.697994	-3.591235	0.099586	0.010577	-5.392649	-0.181553	-0.181553
D:	9177.89	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.697994	-3.591235	0.099586	0.010577	-5.392649	-0.181553	-0.181553
D:	9181.07	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.697994	-3.591235	0.099586	0.010577	-5.392649	-0.181553	-0.181553
D:	9184.82	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.697994	-5.167580	0.099586	0.010577	-5.392649	-0.181553	-0.181553
D:	9188.06	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.720626	-5.167580	0.099586	0.010577	-4.618442	-0.155488	-0.155488
D:	9191.36	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.720626	-5.167580	0.099586	0.010577	-4.618442	-0.155488	-0.155488
D:	9194.56	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.720626	-5.167580	0.099934	0.010577	-4.618442	-0.155488	-0.155488
D:	9197.92	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.720626	-5.167580	0.099934	0.010577	-4.618442	-0.155488	-0.155488
D:	9201.40	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.720626	-5.167580	0.099934	0.010577	-4.618442	-0.155488	-0.155488
D:	9204.79	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.725792	-6.622470	0.099934	0.010577	-3.870100	-0.130293	-0.130293
D:	9208.84	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.725792	-6.622470	0.099934	0.010577	-3.870100	-0.130293	-0.130293
D:	9213.45	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.725792	-6.622470	0.100215	0.010577	-3.870100	-0.130293	-0.130293
D:	9217.17	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.725792	-6.622470	0.100215	0.010577	-3.870100	-0.130293	-0.130293
D:	9220.94	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.725792	-6.622470	0.100215	0.010577	-3.870100	-0.130293	-0.130293
D:	9225.34	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.685799	-6.675556	0.100215	0.010577	-3.748724	-0.126207	-0.126207
D:	9228.63	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.685799	-6.675556	0.100215	0.010577	-3.748724	-0.126207	-0.126207
D:	9232.94	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.685799	-6.675556	0.100428	0.010577	-3.748724	-0.126207	-0.126207
D:	9236.00	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.685799	-6.675556	0.100428	0.010577	-3.748724	-0.126207	-0.126207
D:	9239.44	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.685799	-6.675556	0.100428	0.010577	-3.748724	-0.126207	-0.126207
D:	9243.78	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.685799	-6.675556	0.100428	0.010577	-3.748724	-0.126207	-0.126207
D:	9247.61	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.657906	-5.684639	0.100428	0.010577	-4.209986	-0.141736	-0.141736
D:	9251.62	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.657906	-5.684639	0.100428	0.010577	-4.209986	-0.141736	-0.141736
D:	9255.26	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.657906	-5.684639	0.100612	0.015865	-4.209986	-0.141736	-0.141736
D:	9259.09	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.657906	-5.684639	0.100612	0.015865	-4.209986	-0.141736	-0.141736
D:	9262.61	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.657906	-5.684639	0.100612	0.015865	-4.209986	-0.141736	-0.141736
D:	9266.42	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.655648	-5.772199	0.100612	0.015865	-4.163310	-0.140165	-0.140165
D:	9270.30	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.655648	-5.772199	0.100612	0.015865	-4.163310	-0.140165	-0.140165
D:	9273.79	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.655648	-5.772199	0.100816	0.015865	-4.163310	-0.140165	-0.140165
D:	9277.17	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.655648	-5.772199	0.100816	0.015865	-4.163310	-0.140165	-0.140165
D:	9280.77	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.655648	-5.772199	0.100816	0.015865	-4.163310	-0.140165	-0.140165
D:	9284.71	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.655648	-6.300102	0.100816	0.015865	-3.923329	-0.140165	-0.140165
D:	9288.42	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.669031	-6.300102	0.100816	0.015865	-3.923329	-0.132085	-0.132085
D:	9292.02	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.669031	-6.300102	0.101058	0.010577	-3.923329	-0.132085	-0.132085
D:	9295.21	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.669031	-6.300102	0.101058	0.010577	-3.923329	-0.132085	-0.132085
D:	9298.48	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.669031	-6.300102	0.101058	0.010577	-3.923329	-0.132085	-0.132085
D:	9301.88	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.669031	-6.300102	0.101058	0.010577	-3.923329	-0.132085	-0.132085
D:	9305.08	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.669031	-6.112425	0.101058	0.010577	-3.923788	-0.132085	-0.132085
D:	9308.79	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.627171	-6.112425	0.101058	0.010577	-3.923788	-0.132101	-0.132101
D:	9312.61	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.627171	-6.112425	0.101329	0.015865	-3.923788	-0.132101	-0.132101
D:	9316.62	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.627171	-6.112425	0.101329	0.015865	-3.923788	-0.132101	-0.132101
D:	9320.01	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.627171	-6.112425	0.101329	0.015865	-3.923788	-0.132101	-0.132101
D:	9323.35	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.627171	-6.514701	0.101329	0.015865	-3.923788	-0.132101	-0.132101
D:	9328.21	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.580179	-6.514701	0.101329	0.015865	-3.599063	-0.121168	-0.121168
D:	9332.26	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.580179	-6.514701	0.101600	0.015865	-3.599063	-0.121168	-0.121168
D:	9335.58	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.580179	-6.514701	0.101600	0.015865	-3.599063	-0.121168	-0.121168
D:	9338.87	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.580179	-6.514701	0.101600	0.015865	-3.599063	-0.121168	-0.121168
D:	9342.02	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.580179	-6.514701	0.101600	0.015865	-3.599063	-0.121168	-0.121168
D:	9344.92	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.580179	-6.146949	0.101600	0.015865	-3.599063	-0.121168	-0.121168
D:	9348.07	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.502605	-6.146949	0.101600	0.015865	-3.605178	-0.121374	-0.121374
D:	9351.71	1.570606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.502605	-6.146949	0.101832	0.015865	-3.605178	-0.121374	-0.121374
